PUBMILLIS,FECHA
-74.063,4.616033
-74.053301,4.643527
-74.041652,4.688788
-74.161991,4.688655
-74.04735,4.664514
-74.123558,4.573983
-74.083507,4.602308
-74.079793,4.611028
-74.047385,4.74347
-74.107677,4.659151
-74.059818,4.66412
-74.104157,4.655072
-74.116618,4.632272
-74.127868,4.648466
-74.122439,4.743259
-74.058281,4.662956
-74.057742,4.678536
-74.054901,4.655995
-74.053527,4.708255
-74.066898,4.734919
-74.091524,4.668713
-74.05732,4.658893
-74.098172,4.610485
-74.099549,4.608205
-74.126621,4.61676
-74.084024,4.652282
-74.042382,4.729413
-74.047079,4.745262
-74.082485,4.629523
-74.105765,4.585081
-74.118541,4.637064
-74.134791,4.658168
-74.096354,4.638719
-74.063053,4.657112
-74.063689,4.653402
-74.096927,4.7
-74.103051,4.693649
-74.101885,4.703699
-74.040258,4.689659
-74.07171,4.709723
-74.097086,4.684149
-74.105764,4.672492
-74.080969,4.703256
-74.047039,4.661691
-74.141273,4.606326
-74.134882,4.598218
-74.115126,4.640406
-74.143816,4.602187
-74.110444,4.591761
-74.122864,4.61154
-74.104509,4.656017
-74.071042,4.650811
-74.104766,4.699342
-74.055415,4.666306
-74.075895,4.686304
-74.041652,4.6818
-74.031014,4.76985
-74.030913,4.769892
-74.03144,4.769553
-74.032758,4.769946
-74.064775,4.629567
-74.06147,4.618179
-74.043639,4.671822
-74.163454,4.634033
-74.074567,4.65041
-74.06552,4.65391
-74.12337,4.685783
-74.109366,4.707391
-74.076836,4.66305
-74.080698,4.686213
-74.072368,4.688822
-74.089166,4.68137
-74.090192,4.682495
-74.069031,4.607283
-74.082834,4.624425
-74.082002,4.625607
-74.068333,4.628331
-74.081072,4.622992
-74.082453,4.653011
-74.110327,4.667581
-74.098759,4.680592
-74.12347,4.683387
-74.040429,4.680377
-74.051184,4.708385
-74.041805,4.715755
-74.090583,4.615491
-74.055655,4.69677
-74.053212,4.710157
-74.073954,4.666723
-74.0833,4.697283
-74.063662,4.635998
-74.105443,4.672822
-74.097063,4.608079
-74.058312,4.662312
-74.086828,4.633373
-74.168551,4.629748
-74.147808,4.648299
-74.066294,4.632948
-74.11077,4.589385
-74.128417,4.609649
-74.147553,4.62904
-74.10588,4.627252
-74.123678,4.641752
-74.080223,4.62637
-74.073611,4.651284
-74.066354,4.65432
-74.096682,4.668259
-74.102488,4.701238
-74.085355,4.678783
-74.065348,4.658671
-74.057254,4.65883
-74.052901,4.667677
-74.077293,4.685164
-74.080197,4.685577
-74.062217,4.688281
-74.055054,4.697678
-74.104847,4.673268
-74.056208,4.692214
-74.077937,4.658972
-74.059694,4.664354
-74.140295,4.595549
-74.131774,4.611123
-74.124205,4.624584
-74.113768,4.711447
-74.161669,4.688407
-74.079884,4.629809
-74.103398,4.700064
-74.087428,4.67512
-74.077803,4.654791
-74.077699,4.655624
-74.03257,4.719809
-74.079724,4.625331
-74.182905,4.609278
-74.098086,4.610051
-74.068338,4.632574
-74.060973,4.652435
-74.054344,4.650821
-74.125843,4.671367
-74.110049,4.667858
-74.098938,4.740076
-74.103436,4.704362
-74.091765,4.668394
-74.058303,4.67806
-74.070525,4.702571
-74.05792,4.665019
-74.031258,4.729285
-74.031016,4.769717
-74.047509,4.660231
-74.105127,4.599632
-74.082485,4.672398
-74.129192,4.582692
-74.124986,4.621905
-74.079095,4.64566
-74.055926,4.660808
-74.053548,4.706635
-74.068384,4.655694
-74.044166,4.66774
-74.059072,4.668994
-74.041495,4.786052
-74.046547,4.809896
-74.048028,4.741051
-74.108308,4.669756
-74.030349,4.801449
-74.072483,4.724289
-74.120753,4.541662
-74.138036,4.595164
-74.120628,4.580926
-74.095395,4.593899
-74.159514,4.621293
-74.125026,4.621586
-74.133761,4.630365
-74.102895,4.654194
-74.077367,4.601232
-74.082497,4.604004
-74.073061,4.631122
-74.079342,4.641838
-74.05931,4.666209
-74.056511,4.660496
-74.047015,4.74564
-74.06177,4.643472
-74.069339,4.672721
-74.081492,4.627908
-74.173841,4.613942
-74.134637,4.613277
-74.108628,4.690596
-74.125431,4.569011
-74.124358,4.610946
-74.097743,4.619682
-74.110694,4.667214
-74.092042,4.668015
-74.080027,4.625796
-74.085987,4.633069
-74.029362,4.792517
-74.080269,4.628454
-74.079044,4.639659
-74.032337,4.72768
-74.040249,4.6772
-74.145181,4.596803
-74.081694,4.628188
-74.066705,4.674519
-74.062343,4.649214
-74.11678,4.702115
-74.119554,4.678174
-74.108982,4.668932
-74.050419,4.667021
-74.030184,4.740153
-74.033738,4.748409
-74.106563,4.598978
-74.05583,4.694409
-74.10843,4.705498
-74.139789,4.611593
-74.163744,4.633788
-74.101983,4.655246
-74.070158,4.633012
-74.097284,4.71356
-74.074419,4.69885
-74.07472,4.665834
-74.059198,4.62078
-74.033943,4.695253
-74.191019,4.610077
-74.100829,4.622399
-74.073641,4.637618
-74.075496,4.63994
-74.061379,4.648076
-74.063121,4.656741
-74.103558,4.668262
-74.108685,4.690828
-74.051364,4.664376
-74.082651,4.680999
-74.069375,4.689695
-74.042452,4.770871
-74.053,4.644181
-74.056864,4.688282
-74.12898,4.647286
-74.067033,4.693399
-74.070214,4.671774
-74.094669,4.64017
-74.062103,4.617552
-74.061686,4.65979
-74.040958,4.70443
-74.030093,4.769873
-74.081312,4.627657
-74.143601,4.602773
-74.140463,4.595576
-74.092162,4.592992
-74.124281,4.644852
-74.130636,4.646508
-74.082363,4.630609
-74.09986,4.701945
-74.079419,4.684596
-74.031315,4.704365
-74.063095,4.708756
-74.030868,4.703841
-74.079103,4.641663
-74.078481,4.646741
-74.048658,4.663003
-74.129168,4.647389
-74.162208,4.596779
-74.136261,4.597797
-74.138295,4.617345
-74.125921,4.618992
-74.106626,4.617986
-74.116508,4.639211
-74.145868,4.690694
-74.068096,4.695165
-74.072911,4.723763
-74.070777,4.671129
-74.142684,4.604158
-74.100831,4.650243
-74.113519,4.642
-74.089107,4.600609
-74.076336,4.604884
-74.082622,4.624763
-74.098779,4.65959
-74.074675,4.677907
-74.055118,4.662512
-74.061294,4.722057
-74.07567,4.732613
-74.053421,4.738753
-74.047045,4.705079
-74.058224,4.681449
-74.053616,4.719082
-74.05054,4.73808
-74.097891,4.747611
-74.050088,4.76028
-74.047095,4.746714
-74.02611,4.777364
-74.079736,4.633434
-74.164645,4.595956
-74.171283,4.614065
-74.111065,4.666837
-74.059429,4.664318
-74.081163,4.686807
-74.027383,4.756219
-74.072386,4.810777
-74.04814,4.740394
-74.084256,4.65353
-74.058516,4.663937
-74.061704,4.659667
-74.066974,4.67383
-74.064575,4.723563
-74.046119,4.70481
-74.038763,4.749556
-74.058491,4.642642
-74.096881,4.608179
-74.028773,4.700712
-74.129732,4.652808
-74.070612,4.63308
-74.031992,4.748378
-74.074289,4.61769
-74.077125,4.651515
-74.044225,4.668572
-74.077908,4.651176
-74.096561,4.714276
-74.056666,4.687942
-74.142971,4.59568
-74.067216,4.61285
-74.139993,4.663499
-74.066915,4.668994
-74.077523,4.656816
-74.119705,4.678764
-74.027653,4.768234
-74.141449,4.608826
-74.077071,4.658818
-74.056636,4.670794
-74.076732,4.660104
-74.076561,4.660939
-74.139694,4.604702
-74.141714,4.606372
-74.141522,4.609332
-74.153059,4.617157
-74.161205,4.636362
-74.125509,4.620268
-74.110736,4.644908
-74.078041,4.65132
-74.065588,4.656311
-74.104584,4.675091
-74.134155,4.6856
-74.08459,4.675494
-74.068592,4.659136
-74.052541,4.668472
-74.089204,4.684073
-74.081727,4.687524
-74.052105,4.690539
-74.056863,4.687302
-74.038803,4.680005
-74.045459,4.701727
-74.034962,4.699592
-74.049365,4.706775
-74.071113,4.70688
-74.050414,4.725452
-74.050105,4.727394
-74.057265,4.685806
-74.144806,4.619232
-74.094322,4.633108
-74.115535,4.639681
-74.119773,4.657374
-74.105969,4.656911
-74.079904,4.633343
-74.056506,4.658113
-74.103508,4.675163
-74.100406,4.690391
-74.101597,4.703558
-74.102406,4.703919
-74.074833,4.677534
-74.068891,4.667734
-74.13835,4.625622
-74.107442,4.670629
-74.031222,4.697318
-74.073443,4.667335
-74.060135,4.669821
-74.13701,4.558896
-74.145125,4.631082
-74.101464,4.634527
-74.092054,4.691412
-74.092934,4.697226
-74.083873,4.690215
-74.057171,4.68921
-74.057342,4.687833
-74.037632,4.681188
-74.109728,4.627909
-74.106359,4.627923
-74.124567,4.629399
-74.126069,4.629488
-74.073096,4.623646
-74.106243,4.695216
-74.089492,4.671457
-74.057029,4.660122
-74.055014,4.665084
-74.078304,4.684497
-74.037389,4.681712
-74.03809,4.680338
-74.076547,4.661017
-74.078138,4.650989
-74.070144,4.671855
-74.079503,4.637139
-74.138989,4.559708
-74.152753,4.635962
-74.100026,4.656848
-74.089684,4.600237
-74.086008,4.647197
-74.048756,4.677724
-74.052971,4.711607
-74.102977,4.60123
-74.045495,4.665635
-74.051976,4.646681
-74.082481,4.604025
-74.08622,4.616353
-74.064429,4.650122
-74.05689,4.65301
-74.058523,4.666456
-74.059942,4.687613
-74.042744,4.760169
-74.04768,4.789214
-74.045561,4.667648
-74.048223,4.760164
-74.142158,4.59575
-74.101178,4.63488
-74.100283,4.62527
-74.135585,4.639386
-74.102681,4.654441
-74.102003,4.655222
-74.101444,4.655923
-74.079717,4.630459
-74.095786,4.715034
-74.11874,4.705743
-74.048932,4.664968
-74.050528,4.665008
-74.059787,4.687683
-74.026479,4.76072
-74.12791,4.687468
-74.163108,4.689526
-74.130177,4.646178
-74.102882,4.581804
-74.120813,4.603573
-74.101572,4.623114
-74.102454,4.633441
-74.114334,4.643615
-74.074467,4.605941
-74.079016,4.646455
-74.067923,4.648465
-74.066206,4.6567
-74.095791,4.671009
-74.115448,4.702919
-74.115722,4.703142
-74.051139,4.666275
-74.05538,4.665346
-74.067611,4.673955
-74.134853,4.64078
-74.050888,4.679523
-74.056467,4.669221
-74.053733,4.673247
-74.089549,4.696631
-74.056447,4.680383
-74.056221,4.691389
-74.04773,4.665729
-74.054626,4.703732
-74.053927,4.708315
-74.06301,4.727586
-74.071187,4.724523
-74.055962,4.693641
-74.05825,4.642886
-74.057147,4.686531
-74.067337,4.603815
-74.063395,4.633986
-74.158362,4.686049
-74.100458,4.670448
-74.112128,4.680335
-74.10753,4.692804
-74.105604,4.696567
-74.100821,4.736245
-74.102006,4.703758
-74.054,4.662
-74.065849,4.725017
-74.076748,4.758662
-74.04859,4.758702
-74.043185,4.749262
-74.040321,4.764335
-74.027234,4.76589
-74.108352,4.66971
-74.034451,4.694183
-74.033763,4.695629
-74.030261,4.802295
-74.098276,4.610208
-74.062577,4.663139
-74.054363,4.659855
-74.095335,4.60783
-74.140929,4.62607
-74.155391,4.633584
-74.093882,4.624385
-74.072735,4.603779
-74.089663,4.62593
-74.067105,4.640519
-74.077161,4.651277
-74.096492,4.699673
-74.09327,4.697776
-74.091866,4.700594
-74.057229,4.68887
-74.042133,4.677166
-74.063248,4.722984
-74.066745,4.614951
-74.062295,4.656402
-74.118315,4.677554
-74.091718,4.668456
-74.052776,4.666044
-74.062252,4.662303
-74.055039,4.677163
-74.052646,4.675897
-74.058568,4.679414
-74.049567,4.680759
-74.055444,4.699601
-74.034962,4.741347
-74.0502,4.726789
-74.083064,4.73737
-74.049424,4.684038
-74.053056,4.713551
-74.046008,4.728483
-74.024787,4.725823
-74.053111,4.658384
-74.058452,4.668593
-74.065572,4.620436
-74.12067,4.58091
-74.134786,4.613446
-74.143731,4.652306
-74.096813,4.643625
-74.058308,4.642833
-74.027165,4.760308
-74.044677,4.678188
-74.061521,4.708254
-74.049291,4.733744
-74.04341,4.671263
-74.026201,4.777845
-74.129499,4.676966
-74.057037,4.66658
-74.042759,4.702707
-74.030259,4.793607
-74.131353,4.585897
-74.05466,4.668914
-74.106642,4.598918
-74.120821,4.680397
-74.028131,4.78514
-74.078579,4.645638
-74.110039,4.668009
-74.144298,4.593604
-74.160646,4.636905
-74.100739,4.620446
-74.104908,4.624696
-74.114018,4.64337
-74.12658,4.650152
-74.103133,4.652434
-74.101759,4.655521
-74.067646,4.632094
-74.07898,4.646914
-74.054187,4.653291
-74.155927,4.683436
-74.113294,4.664287
-74.119452,4.693451
-74.066479,4.664139
-74.086424,4.692926
-74.066408,4.692323
-74.078178,4.650663
-74.027389,4.782376
-74.046385,4.752087
-74.050699,4.653061
-74.110523,4.667514
-74.043406,4.687522
-74.137158,4.600301
-74.09433,4.593592
-74.094582,4.593665
-74.157843,4.627766
-74.157822,4.610611
-74.159216,4.609525
-74.121026,4.639334
-74.109746,4.645901
-74.076627,4.608836
-74.078512,4.653304
-74.062259,4.65787
-74.082267,4.672078
-74.044981,4.683307
-74.060985,4.721817
-74.083518,4.740826
-74.047927,4.658538
-74.071669,4.725268
-74.055212,4.655432
-74.105465,4.599398
-74.167026,4.622623
-74.063506,4.656294
-74.066115,4.701517
-74.027147,4.747611
-74.098734,4.605727
-74.057409,4.671001
-74.071536,4.707729
-74.097399,4.683964
-74.045227,4.66591
-74.085322,4.632557
-74.140772,4.613473
-74.10023,4.591125
-74.13817,4.630378
-74.142611,4.630655
-74.143608,4.652427
-74.096445,4.6191
-74.090985,4.610095
-74.071542,4.63326
-74.104659,4.66729
-74.108825,4.674337
-74.066773,4.663672
-74.054571,4.668933
-74.090307,4.695887
-74.047598,4.674628
-74.037471,4.68602
-74.084071,4.737676
-74.084494,4.737805
-74.136372,4.551934
-74.12117,4.680888
-74.105144,4.599621
-74.058485,4.680015
-74.078344,4.648503
-74.164599,4.595957
-74.12517,4.605548
-74.128755,4.609777
-74.122585,4.628763
-74.134997,4.640381
-74.056134,4.657228
-74.181766,4.596683
-74.143019,4.595674
-74.095216,4.607734
-74.133775,4.612388
-74.165334,4.621252
-74.164927,4.621602
-74.155474,4.623541
-74.138733,4.617868
-74.149521,4.628364
-74.12257,4.629053
-74.101096,4.656366
-74.066868,4.627217
-74.089784,4.619801
-74.072367,4.631004
-74.068184,4.647037
-74.110184,4.688616
-74.075834,4.669626
-74.055089,4.677391
-74.075473,4.686648
-74.072068,4.710385
-74.059327,4.678864
-74.124149,4.652181
-74.041219,4.68903
-74.143311,4.595638
-74.083504,4.591733
-74.078392,4.654691
-74.085783,4.647725
-74.059333,4.652408
-74.082729,4.672764
-74.09478,4.640767
-74.074779,4.607477
-74.076015,4.603388
-74.073472,4.623713
-74.079253,4.643208
-74.099393,4.658801
-74.100339,4.67026
-74.107993,4.69736
-74.105347,4.715305
-74.046575,4.749866
-74.046694,4.747783
-74.079991,4.625743
-74.056304,4.691644
-74.031607,4.747282
-74.045078,4.66591
-74.078062,4.651852
-74.047079,4.746817
-74.068606,4.673304
-74.076373,4.66175
-74.104693,4.673423
-74.075923,4.608551
-74.077719,4.651117
-74.055627,4.66845
-74.055722,4.667386
-74.073082,4.615983
-74.080978,4.70246
-74.087785,4.633719
-74.081087,4.70196
-74.141353,4.654756
-74.166694,4.639936
-74.070292,4.640063
-74.063028,4.615993
-74.164511,4.595958
-74.16497,4.59595
-74.094942,4.585293
-74.080783,4.682522
-74.040946,4.704724
-74.033185,4.693969
-74.032586,4.718915
-74.044255,4.687052
-74.080826,4.627319
-74.104112,4.655003
-74.043459,4.687494
-74.048727,4.737726
-74.049289,4.662337
-74.080428,4.628672
-74.124872,4.622057
-74.093782,4.639722
-74.082267,4.670531
-74.059811,4.678684
-74.079678,4.683291
-74.083094,4.737834
-74.067189,4.674231
-74.03261,4.70947
-74.066253,4.655474
-74.108045,4.674182
-74.083831,4.667897
-74.066815,4.663606
-74.144769,4.598407
-74.148841,4.632116
-74.126825,4.649525
-74.048541,4.683473
-74.040043,4.698706
-74.032618,4.719898
-74.033198,4.764091
-74.040021,4.689744
-74.055179,4.698272
-74.180244,4.597573
-74.107812,4.599032
-74.098062,4.626851
-74.099891,4.653734
-74.10174,4.655546
-74.062725,4.654042
-74.152842,4.695936
-74.058357,4.678709
-74.090203,4.695888
-74.061593,4.680838
-74.039817,4.690074
-74.046409,4.683939
-74.060631,4.708097
-74.057233,4.687335
-74.105857,4.666239
-74.060315,4.708041
-74.083916,4.623449
-74.056297,4.662073
-74.055592,4.661816
-74.055125,4.66795
-74.065634,4.671508
-74.048554,4.678309
-74.047703,4.673545
-74.083392,4.741289
-74.050457,4.738067
-74.048984,4.737786
-74.046548,4.748998
-74.065494,4.750684
-74.038929,4.749366
-74.073728,4.722724
-74.077861,4.656783
-74.10364,4.600681
-74.082342,4.629199
-74.079813,4.630287
-74.108684,4.669371
-74.125467,4.647608
-74.07366,4.60666
-74.0787,4.65115
-74.060652,4.648402
-74.134291,4.681345
-74.051328,4.707735
-74.04701,4.745672
-74.042944,4.742892
-74.080854,4.753639
-74.033722,4.748651
-74.036206,4.749035
-74.073774,4.722646
-74.026953,4.781066
-74.097983,4.606713
-74.078264,4.652501
-74.120148,4.634664
-74.127077,4.615774
-74.117438,4.638313
-74.068519,4.630014
-74.082512,4.652874
-74.120016,4.687463
-74.112041,4.681659
-74.112829,4.685916
-74.084491,4.679753
-74.059434,4.660382
-74.085247,4.712456
-74.063142,4.676602
-74.080295,4.626214
-74.137245,4.634594
-74.041635,4.68179
-74.087288,4.657654
-74.094035,4.697827
-74.062426,4.66806
-74.111656,4.666179
-74.039935,4.715293
-74.184644,4.607154
-74.140311,4.626526
-74.148293,4.630657
-74.066665,4.615318
-74.069631,4.650556
-74.061053,4.652482
-74.11335,4.675649
-74.076134,4.663541
-74.058993,4.665613
-74.048938,4.673971
-74.054133,4.699288
-74.037439,4.68611
-74.067867,4.619484
-74.04366,4.671777
-74.080576,4.627771
-74.043051,4.673056
-74.081305,4.627648
-74.091584,4.668633
-74.058099,4.663213
-74.064252,4.680311
-74.032403,4.696678
-74.076992,4.659114
-74.058495,4.642638
-74.144837,4.598156
-74.123162,4.742971
-74.0894,4.671415
-74.06199,4.662136
-74.056807,4.660051
-74.057006,4.659755
-74.05316,4.668829
-74.056144,4.66825
-74.074872,4.687239
-74.078936,4.641279
-74.067283,4.67417
-74.082538,4.625101
-74.10785,4.586382
-74.107594,4.617556
-74.103957,4.652816
-74.081804,4.62373
-74.068759,4.618162
-74.084938,4.64994
-74.056958,4.65294
-74.115271,4.662008
-74.11913,4.684126
-74.093118,4.720997
-74.050574,4.666845
-74.052913,4.668687
-74.06703,4.672017
-74.078171,4.69971
-74.090874,4.742081
-74.029885,4.740079
-74.032734,4.694564
-74.099352,4.681015
-74.07275,4.723961
-74.03027,4.802249
-74.115154,4.662288
-74.114814,4.66291
-74.128172,4.648147
-74.078039,4.652278
-74.078532,4.649212
-74.14135,4.609593
-74.136364,4.615041
-74.101002,4.728941
-74.07594,4.663436
-74.08121,4.70147
-74.049179,4.734443
-74.074119,4.66653
-74.078678,4.644529
-74.162158,4.598623
-74.14235,4.606108
-74.088703,4.61711
-74.097956,4.713349
-74.051911,4.70988
-74.044629,4.738858
-74.046256,4.746645
-74.041226,4.749929
-74.045401,4.75762
-74.038682,4.764601
-74.038508,4.764586
-74.137793,4.556038
-74.056073,4.653429
-74.026885,4.780617
-74.078263,4.649619
-74.199264,4.606786
-74.142064,4.606908
-74.095933,4.604743
-74.13952,4.619316
-74.142774,4.631286
-74.059783,4.65487
-74.059241,4.654429
-74.134591,4.680992
-74.104375,4.707848
-74.088781,4.672996
-74.059893,4.666986
-74.058986,4.668937
-74.180721,4.596701
-74.162503,4.596018
-74.141689,4.608116
-74.121653,4.641992
-74.127381,4.648834
-74.072516,4.630104
-74.134579,4.684996
-74.108285,4.689784
-74.080998,4.670393
-74.055463,4.665004
-74.068236,4.672646
-74.055512,4.66957
-74.088673,4.695278
-74.063453,4.68873
-74.064845,4.688435
-74.027851,4.785762
-74.122215,4.654406
-74.08137,4.70083
-74.144291,4.5955
-74.10371,4.595174
-74.121981,4.654843
-74.156785,4.629052
-74.135116,4.614298
-74.082173,4.652748
-74.079341,4.652174
-74.077733,4.65112
-74.123066,4.67508
-74.123292,4.702342
-74.098869,4.740285
-74.054288,4.65997
-74.057874,4.668236
-74.057123,4.681703
-74.051661,4.718929
-74.048094,4.737096
-74.026109,4.77579
-74.029878,4.804271
-74.080982,4.627197
-74.032052,4.731122
-74.026107,4.777347
-74.08111,4.703762
-74.160343,4.596161
-74.124744,4.622447
-74.124281,4.645627
-74.068096,4.602961
-74.077629,4.628136
-74.075973,4.698818
-74.139641,4.618367
-74.024316,4.753371
-74.040708,4.675526
-74.085223,4.606321
-74.110695,4.645096
-74.155539,4.682964
-74.122299,4.683391
-74.109891,4.707913
-74.076645,4.663646
-74.05977,4.667764
-74.057481,4.659048
-74.072839,4.688515
-74.048474,4.737039
-74.046826,4.746824
-74.105102,4.673008
-74.032445,4.716945
-74.032392,4.718088
-74.032364,4.718976
-74.13882,4.563698
-74.053432,4.657957
-74.106405,4.671833
-74.152125,4.634695
-74.102671,4.626815
-74.073877,4.634038
-74.136901,4.615683
-74.111158,4.656389
-74.024121,4.753974
-74.103792,4.704525
-74.052462,4.7146
-74.040589,4.689413
-74.151184,4.634984
-74.155382,4.681099
-74.050375,4.668576
-74.09729,4.606362
-74.098663,4.700955
-74.088166,4.659175
-74.059368,4.669173
-74.058579,4.668672
-74.064371,4.682772
-74.047639,4.67429
-74.053521,4.708291
-74.112225,4.632118
-74.089211,4.608867
-74.076051,4.633961
-74.105959,4.666136
-74.111019,4.693959
-74.057066,4.667735
-74.06131,4.663386
-74.123081,4.653411
-74.107815,4.627183
-74.068711,4.632633
-74.08835,4.625418
-74.068421,4.62917
-74.072565,4.647903
-74.082399,4.652834
-74.063445,4.649975
-74.059326,4.676385
-74.07352,4.699076
-74.048718,4.684979
-74.058404,4.681644
-74.054054,4.707729
-74.054324,4.706133
-74.125625,4.568639
-74.181116,4.596696
-74.182155,4.596654
-74.100711,4.602982
-74.163152,4.634266
-74.164018,4.633545
-74.153824,4.643019
-74.12244,4.654323
-74.084554,4.607988
-74.072991,4.638506
-74.102626,4.677003
-74.105472,4.683009
-74.054416,4.678059
-74.07882,4.683843
-74.075517,4.61954
-74.030496,4.69806
-74.064563,4.675797
-74.057228,4.679922
-74.027284,4.76269
-74.063819,4.633354
-74.08147,4.627876
-74.079088,4.645803
-74.079189,4.64415
-74.090714,4.642303
-74.097307,4.668494
-74.123368,4.699183
-74.108447,4.690413
-74.101515,4.703518
-74.055741,4.669084
-74.062836,4.688566
-74.057646,4.682046
-74.056319,4.690306
-74.124472,4.572035
-74.101426,4.608963
-74.141978,4.607165
-74.098662,4.626745
-74.075835,4.601567
-74.081563,4.652605
-74.064388,4.650341
-74.102875,4.676666
-74.092751,4.666988
-74.120575,4.686913
-74.120157,4.687368
-74.092202,4.696844
-74.070092,4.667366
-74.076246,4.66091
-74.088953,4.672515
-74.06672,4.66522
-74.046448,4.676521
-74.052519,4.720445
-74.066314,4.674752
-74.029148,4.69932
-74.081229,4.704104
-74.038205,4.679997
-74.100431,4.679851
-74.071352,4.669778
-74.057906,4.679585
-74.095499,4.570008
-74.172226,4.609177
-74.142794,4.595702
-74.125468,4.620396
-74.09454,4.64043
-74.088958,4.633203
-74.076997,4.626392
-74.126674,4.714214
-74.104967,4.705065
-74.105416,4.705234
-74.105844,4.705395
-74.070417,4.66577
-74.069053,4.667544
-74.069545,4.689845
-74.052554,4.680384
-74.037434,4.722039
-74.145275,4.618872
-74.106223,4.619508
-74.082834,4.592821
-74.067532,4.60401
-74.138955,4.663068
-74.140134,4.664808
-74.07552,4.661946
-74.085964,4.677777
-74.087327,4.675293
-74.061944,4.659688
-74.060012,4.668296
-74.053044,4.667831
-74.087128,4.690389
-74.068847,4.689574
-74.044403,4.68299
-74.032938,4.696895
-74.043793,4.682653
-74.046801,4.663985
-74.037345,4.681598
-74.058389,4.679345
-74.059508,4.678759
-74.128497,4.587334
-74.146385,4.627837
-74.104094,4.631301
-74.105768,4.656597
-74.105108,4.655486
-74.087518,4.625442
-74.088887,4.625455
-74.079266,4.643009
-74.110676,4.687984
-74.138581,4.708645
-74.086241,4.678044
-74.089083,4.672295
-74.060411,4.660926
-74.059287,4.662587
-74.058008,4.684263
-74.054534,4.704961
-74.038587,4.69055
-74.091935,4.635463
-74.049438,4.731316
-74.031574,4.731011
-74.030161,4.742618
-74.059196,4.755229
-74.047542,4.664279
-74.078628,4.645077
-74.028243,4.790504
-74.048325,4.650562
-74.048319,4.66353
-74.062947,4.668261
-74.052434,4.713202
-74.046535,4.749116
-74.045002,4.666141
-74.043787,4.669842
-74.048388,4.738996
-74.096562,4.608616
-74.116927,4.660256
-74.104252,4.652427
-74.052206,4.718274
-74.134886,4.641242
-74.103626,4.654597
-74.110858,4.680827
-74.063467,4.661641
-74.053083,4.699095
-74.055755,4.694841
-74.140032,4.595348
-74.165925,4.620737
-74.173919,4.637187
-74.095662,4.626615
-74.067426,4.602155
-74.067622,4.603816
-74.068486,4.623839
-74.130615,4.701405
-74.05603,4.668486
-74.07274,4.713433
-74.063316,4.708852
-74.0487,4.707422
-74.026961,4.781121
-74.084885,4.622282
-74.142788,4.604232
-74.065242,4.675409
-74.137455,4.632914
-74.09088,4.615534
-74.079605,4.63503
-74.081715,4.705628
-74.069615,4.672451
-74.109939,4.597601
-74.164167,4.621874
-74.169595,4.639263
-74.105534,4.626691
-74.105678,4.626924
-74.07918,4.606086
-74.091118,4.624926
-74.097674,4.668714
-74.049809,4.678962
-74.068188,4.717802
-74.054857,4.717608
-74.106425,4.586185
-74.164979,4.619401
-74.165689,4.620662
-74.168028,4.630569
-74.133607,4.630357
-74.117019,4.638405
-74.108986,4.646667
-74.077759,4.600372
-74.067926,4.648365
-74.082987,4.653023
-74.092286,4.667464
-74.075867,4.662189
-74.087617,4.679662
-74.05762,4.663924
-74.049355,4.670959
-74.057979,4.684464
-74.145203,4.595981
-74.031856,4.696314
-74.064582,4.630178
-74.042887,4.750332
-74.048049,4.740929
-74.045362,4.668293
-74.039394,4.690097
-74.080174,4.626021
-74.047826,4.663811
-74.058792,4.642182
-74.069083,4.724749
-74.104782,4.599864
-74.052124,4.699096
-74.112185,4.667537
-74.112539,4.6681
-74.057477,4.686419
-74.066862,4.692537
-74.044341,4.680874
-74.033505,4.692677
-74.138644,4.570123
-74.16453,4.690615
-74.069874,4.672178
-74.1245,4.684411
-74.124841,4.563279
-74.138821,4.622275
-74.153774,4.643064
-74.07551,4.624086
-74.057682,4.653521
-74.106473,4.694819
-74.137902,4.707483
-74.055456,4.666335
-74.078811,4.683831
-74.056669,4.68824
-74.033975,4.693868
-74.106008,4.672241
-74.103544,4.58844
-74.127041,4.607252
-74.162413,4.615016
-74.137604,4.634008
-74.127733,4.649615
-74.089601,4.632793
-74.070501,4.65072
-74.063193,4.656555
-74.050516,4.655227
-74.106121,4.665967
-74.061426,4.664953
-74.062568,4.663154
-74.051766,4.667332
-74.063108,4.662251
-74.064356,4.669983
-74.086344,4.692787
-74.06602,4.690967
-74.041959,4.696257
-74.031867,4.701737
-74.136743,4.597605
-74.103615,4.588587
-74.148637,4.629317
-74.093222,4.625947
-74.089975,4.625566
-74.084125,4.653197
-74.101568,4.670072
-74.134629,4.684925
-74.05717,4.676553
-74.065344,4.676114
-74.088974,4.695159
-74.053909,4.680932
-74.063131,4.683008
-74.055863,4.706877
-74.048245,4.711359
-74.061351,4.677671
-74.043566,4.671975
-74.136286,4.550978
-74.038073,4.690844
-74.127078,4.64898
-74.08102,4.626996
-74.178662,4.610869
-74.138587,4.630418
-74.093139,4.640648
-74.100674,4.649998
-74.125422,4.650815
-74.070336,4.607822
-74.075169,4.662483
-74.075326,4.662241
-74.057501,4.668007
-74.058406,4.681836
-74.062312,4.69007
-74.055876,4.697116
-74.055545,4.699048
-74.055038,4.65554
-74.081114,4.701851
-74.073767,4.616951
-74.054347,4.656648
-74.083414,4.630415
-74.073356,4.61637
-74.093896,4.605182
